Ano;Trimestre;Categoria;Tipo;CNPJ IF;Instituição financeira;Irregularidade;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MERCANTIL DO BRASIL (conglomerado);Não acatamento de solicitação de cancelamento de débitos automáticos em conta-salário ou não cumprimento das regras aplicáveis;0;2;0;2;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MERCANTIL DO BRASIL (conglomerado);Oferta ou prestação de informação sobre a conta ou serviços acessórios de forma inadequada ;21;2;0;23;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MERCANTIL DO BRASIL (conglomerado);Oferta ou prestação de informação sobre crédito consignado de forma inadequada;18;4;0;22;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MERCANTIL DO BRASIL (conglomerado);Oferta ou prestação de informação sobre o cartão de crédito de forma inadequada ;3;0;0;3;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MERCANTIL DO BRASIL (conglomerado);Oferta ou prestação de informação sobre operação de crédito de forma inadequada, exceto crédito consignado;122;7;0;129;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MERCANTIL DO BRASIL (conglomerado);Oferta ou prestação de informação sobre produtos e serviços de forma inadequada, exceto as relacionadas a cartão de crédito, conta e serviços acessórios, credenciadora de cartão e operação de crédito;5;0;0;5;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MERCANTIL DO BRASIL (conglomerado);Outras irregularidades relacionadas à portabilidade de operações de crédito de pessoa natural;3;1;0;4;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MERCANTIL DO BRASIL (conglomerado);Outros assuntos não regulados relacionados a cartão de crédito;0;0;1;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MERCANTIL DO BRASIL (conglomerado);Pix  - chaves;0;1;0;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MERCANTIL DO BRASIL (conglomerado);Pix - diversos;0;0;1;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MERCANTIL DO BRASIL (conglomerado);Pix - Dificuldade para solicitar ou realizar devolução;8;3;0;11;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MERCANTIL DO BRASIL (conglomerado);Pix - iniciação;0;2;0;2;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MERCANTIL DO BRASIL (conglomerado);Prestação de serviço de forma irregular em conta-salário;9;4;0;13;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MERCANTIL DO BRASIL (conglomerado);Problemas enfrentados com o atendimento preferencial;0;0;1;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MERCANTIL DO BRASIL (conglomerado);Reclamações relacionadas a assuntos diversos;0;0;23;23;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MERCANTIL DO BRASIL (conglomerado);Recusa de produtos ou serviços;0;0;4;4;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MERCANTIL DO BRASIL (conglomerado);Renegociação de dívida (exceto cartão de crédito);0;0;17;17;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MERCANTIL DO BRASIL (conglomerado);Restrição à realização de portabilidade de operações de crédito (exceto crédito consignado e financiamento imobiliário) relativas a pessoas naturais;0;1;0;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MERCANTIL DO BRASIL (conglomerado);Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais;3;6;0;9;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MERCANTIL DO BRASIL (conglomerado);Restrições cadastrais;0;0;1;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MERCANTIL DO BRASIL (conglomerado);Tempo de espera em fila;0;0;4;4;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MERCANTIL DO BRASIL (conglomerado);Terminais eletrônicos, internet e aplicativos;0;0;1;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MERCANTIL DO BRASIL (conglomerado);Transações não reconhecidas pelo titular da conta, realizadas por terceiros (invasão de conta) em instituições financeiras;1;0;0;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MERCANTIL DO BRASIL (conglomerado);Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às demais operações de crédito, exceto as de crédito consignado e de financiamento imobiliário;0;1;0;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MERCEDES-BENZ (conglomerado);Dificuldade na liberação ou substituição de bem;0;0;3;3;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MERCEDES-BENZ (conglomerado);Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;2;2;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MERCEDES-BENZ (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito, exceto consignado;2;0;0;2;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MERCEDES-BENZ (conglomerado);Oferta ou prestação de informação sobre operação de crédito de forma inadequada, exceto crédito consignado;0;1;0;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;09464032;MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Abertura de conta de depósito com documentação ausente, insuficiente ou falsa;2;2;0;4;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;09464032;MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Ausência de título adequado relativo a cartão de crédito;1;0;0;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;09464032;MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Bloqueio de valores ou de conta fora do âmbito do Pix;0;5;0;5;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;09464032;MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Cancelamento de contrato a pedido do cliente não atendido por instituição financeira;1;1;0;2;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;09464032;MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Cobrança irregular de tarifa relacionada ao cartão de crédito;2;2;0;4;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;09464032;MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Cobranças diversas;0;0;1;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;09464032;MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Descumprimento de prazo de resposta da reclamação registrada no BCB;0;1;0;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;09464032;MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Golpe;0;0;1;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;09464032;MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;1;4;0;5;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;09464032;MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;4;4;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;09464032;MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Irregularidades relacionadas ao fornecimento de documentos relativos a cartão de crédito;0;3;0;3;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;09464032;MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.;0;1;0;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;09464032;MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);2;40;0;42;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;09464032;MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Irregularidades relativas a crédito rotativo de cartão de crédito e inadimplência do cartão de crédito;0;9;0;9;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;09464032;MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em internet banking;0;1;0;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;09464032;MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;15;10;0;25;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;09464032;MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM, credenciadora e operação de crédito;0;1;0;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;09464032;MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito, exceto consignado;2;1;0;3;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;09464032;MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Oferta ou prestação de informação sobre o cartão de crédito de forma inadequada ;4;5;0;9;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;09464032;MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Oferta ou prestação de informação sobre produtos e serviços de forma inadequada, exceto as relacionadas a cartão de crédito, conta e serviços acessórios, credenciadora de cartão e operação de crédito;1;0;0;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;09464032;MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Outros assuntos não regulados relacionados a cartão de crédito;0;0;2;2;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;09464032;MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Pix - liquidação;2;0;0;2;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;09464032;MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;09464032;MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Recusa de produtos ou serviços;0;0;2;2;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;09464032;MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Renegociação de dívida (exceto cartão de crédito);0;0;5;5;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;09464032;MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;11;11;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;09464032;MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Restrições cadastrais;0;0;3;3;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MODAL (conglomerado);Abertura de conta de depósito com documentação ausente, insuficiente ou falsa;2;1;0;3;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MODAL (conglomerado);Bloqueio de valores ou de conta fora do âmbito do Pix;2;5;0;7;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MODAL (conglomerado);Cobrança irregular de tarifa relacionada a conta ou serviços acessórios à conta;1;1;0;2;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MODAL (conglomerado);Cobrança irregular de tarifa relacionada ao cartão de crédito;1;0;0;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MODAL (conglomerado);Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;1;0;0;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MODAL (conglomerado);Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;1;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MODAL (conglomerado);Irregularidades no processo de encerramento de conta de depósitos à vista;0;6;0;6;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MODAL (conglomerado);Irregularidades no processo de encerramento de conta de pagamento;0;1;0;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MODAL (conglomerado);Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);1;2;0;3;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MODAL (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em internet banking;5;8;0;13;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MODAL (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;5;2;0;7;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MODAL (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM, credenciadora e operação de crédito;1;2;0;3;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MODAL (conglomerado);Limites de transação;2;1;0;3;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MODAL (conglomerado);Oferta ou prestação de informação sobre a conta ou serviços acessórios de forma inadequada ;1;0;0;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MODAL (conglomerado);Oferta ou prestação de informação sobre operação de crédito de forma inadequada, exceto crédito consignado;1;0;0;1;
2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MODAL (conglomerado);Oferta ou prestação de informação sobre produtos e serviços de forma inadequada, exceto as relacionadas a cartão de crédito, conta e serviços acessórios, credenciadora de cartão e operação de crédito;0;1;0;1;
